contestId,name,index,points,tags,solvedCount
558,Lala Land and Apple Trees,A,500.0,"['brute force', 'implementation', 'sortings']",6620
557,Ann and Half-Palindrome,E,2500.0,"['data structures', 'dp', 'string suffix structures', 'strings', 'trees']",714
557,Vitaly and Cycle,D,2000.0,"['combinatorics', 'dfs and similar', 'graphs', 'math']",1471
557,Arthur and Table,C,1500.0,"['brute force', 'data structures', 'dp', 'greedy']",2788
557,Pasha and Tea,B,1000.0,"['implementation', 'sortings']",5183
557,Ilya and Diplomas,A,500.0,"['greedy', 'implementation']",6507
556,Case of Fake Numbers,B,250.0,"['brute force', 'implementation']",6029
556,Case of the Zeros and Ones,A,250.0,['greedy'],13312
555,Case of Computer Network,E,3000.0,"['dfs and similar', 'graphs', 'trees']",596
555,Case of a Top Secret,D,2000.0,"['binary search', 'implementation', 'math']",640
555,Case of Chocolate,C,1250.0,['data structures'],1392
555,Case of Fugitive,B,750.0,"['data structures', 'greedy', 'sortings']",2418
555,Case of Matryoshkas,A,250.0,['implementation'],5110
554,Ohana Cleans Up,B,500.0,"['brute force', 'greedy', 'strings']",6017
554,Kyoya and Photobooks,A,250.0,"['brute force', 'math', 'strings']",7605
553,Kyoya and Train,E,3000.0,"['dp', 'fft', 'graphs', 'math', 'probabilities']",136
553,Nudist Beach,D,1500.0,"['binary search', 'graphs', 'greedy']",690
553,Love Triangles,C,1000.0,"['dfs and similar', 'dsu', 'graphs']",1177
553,Kyoya and Permutation,B,500.0,"['binary search', 'combinatorics', 'constructive algorithms', 'implementation', 'math']",1615
553,Kyoya and Colored Balls,A,250.0,"['combinatorics', 'dp', 'math']",4552
552,Vanya and Brackets,E,2500.0,"['brute force', 'dp', 'expression parsing', 'greedy', 'implementation']",1060
552,Vanya and Triangles,D,2000.0,"['brute force', 'combinatorics', 'data structures', 'geometry', 'math', 'sortings']",2792
552,Vanya and Scales,C,1500.0,"['brute force', 'dp', 'greedy', 'math', 'meet-in-the-middle']",3453
552,Vanya and Books,B,1000.0,"['implementation', 'math']",8895
552,Vanya and Table,A,500.0,"['implementation', 'math']",7113
551,GukiZ and GukiZiana,E,2500.0,"['binary search', 'data structures', 'implementation']",941
551,GukiZ and Binary Operations,D,2000.0,"['combinatorics', 'math', 'matrices', 'number theory']",1155
551,GukiZ hates Boxes,C,1750.0,"['binary search', 'greedy']",2001
551,ZgukistringZ,B,1250.0,"['brute force', 'constructive algorithms', 'implementation', 'strings']",2799
551,GukiZ and Contest,A,500.0,"['brute force', 'implementation', 'sortings']",9717
550,Brackets in Implications,E,3000.0,"['constructive algorithms', 'greedy', 'implementation']",1060
550,Regular Bridge,D,2000.0,"['constructive algorithms', 'graphs', 'implementation']",1993
550,Divisibility by Eight,C,1000.0,"['brute force', 'dp', 'math']",9050
550,Preparing Olympiad,B,750.0,"['bitmasks', 'brute force']",6301
550,Two Substrings,A,1000.0,"['brute force', 'dp', 'implementation', 'strings']",11218
549,Degenerate Matrix,H,1500.0,"['binary search', 'math']",1519
549,Happy Line,G,1500.0,"['constructive algorithms', 'greedy', 'sortings']",1656
549,Yura and Developers,F,3000.0,"['data structures', 'divide and conquer']",443
549,Sasha Circle,E,3000.0,"['geometry', 'math']",44
549,Haar Features,D,1000.0,"['greedy', 'implementation']",1908
549,The Game Of Parity,C,2000.0,['games'],1312
549,Looksery Party,B,1750.0,"['constructive algorithms', 'dfs and similar', 'greedy']",1159
549,Face Detection,A,250.0,['implementation'],6482
548,Mike and Fun,B,1000.0,"['brute force', 'greedy', 'implementation']",4683
548,Mike and Fax,A,500.0,"['brute force', 'implementation']",6899
547,Mike and Friends,E,2500.0,"['data structures', 'string suffix structures', 'strings']",429
547,Mike and Fish,D,1750.0,"['dfs and similar', 'graphs']",672
547,Mike and Foam,C,1750.0,"['bitmasks', 'number theory']",1359
547,Mike and Feet,B,1000.0,"['binary search', 'data structures', 'dp', 'dsu']",3452
547,Mike and Frog,A,750.0,"['brute force', 'implementation', 'math']",1857
546,Soldier and Traveling,E,2250.0,"['flows', 'math']",1653
546,Soldier and Number Game,D,1500.0,"['constructive algorithms', 'dp', 'math', 'number theory']",4782
546,Soldier and Cards,C,1250.0,"['brute force', 'dfs and similar']",7282
546,Soldier and Badges,B,1000.0,"['brute force', 'greedy', 'implementation', 'sortings']",8988
546,Soldier and Bananas,A,500.0,"['implementation', 'math']",28035
545,Paths and Trees,E,2500.0,"['graphs', 'greedy', 'shortest paths']",2067
545,Queue,D,1750.0,"['greedy', 'implementation', 'sortings']",9330
545,Woodcutters,C,1750.0,"['dp', 'greedy']",8466
545,Equidistant String,B,1000.0,['greedy'],7193
545,Toy Cars,A,500.0,['implementation'],7770
544,Sea and Islands,B,1000.0,"['constructive algorithms', 'implementation']",4325
544,Set of Strings,A,500.0,['implementation'],5081
543,Listening to Music,E,2500.0,"['constructive algorithms', 'data structures']",76
543,Road Improvement,D,1750.0,"['dp', 'trees']",1048
543,Remembering Strings,C,1750.0,"['bitmasks', 'dp']",781
543,Destroying Roads,B,1000.0,"['graphs', 'shortest paths']",2213
543,Writing Code,A,500.0,['dp'],3940
542,Quest,F,1000.0,"['dp', 'greedy']",588
542,Playing on Graph,E,2250.0,"['graphs', 'shortest paths']",342
542,Superhero's Job,D,2250.0,"['dfs and similar', 'dp', 'hashing', 'math', 'number theory']",303
542,Idempotent functions,C,750.0,"['constructive algorithms', 'graphs', 'math']",824
542,Duck Hunt,B,3000.0,['data structures'],52
542,Place Your Ad Here,A,2000.0,"['data structures', 'sortings']",373
540,Infinite Inversions,E,2500.0,"['binary search', 'data structures', 'implementation', 'sortings', 'trees']",1051
540,Bad Luck Island,D,2000.0,"['dp', 'probabilities']",2503
540,Ice Cave,C,1500.0,['dfs and similar'],3884
540,School Marks,B,1000.0,"['greedy', 'implementation']",3448
540,Combination Lock,A,500.0,['implementation'],13292
538,Summer Dichotomy,H,3000.0,"['2-sat', 'data structures', 'dfs and similar', 'greedy']",99
538,Berserk Robot ,G,3000.0,"['constructive algorithms', 'math', 'sortings']",101
538,A Heap of Heaps,F,2500.0,"['brute force', 'data structures', 'math', 'sortings']",999
538,Demiurges Play Again,E,2000.0,"['dfs and similar', 'dp', 'math', 'trees']",1115
538,Weird Chess,D,1500.0,"['brute force', 'constructive algorithms', 'implementation']",2006
538,Tourist's Notes,C,1500.0,"['binary search', 'brute force', 'greedy', 'implementation', 'math']",4257
538,Quasi Binary,B,1000.0,"['constructive algorithms', 'dp', 'greedy', 'implementation']",8116
538,Cutting Banner,A,500.0,"['brute force', 'implementation']",5176
536,Tavas on the Path,E,2500.0,"['data structures', 'divide and conquer', 'trees']",167
536,Tavas in Kansas,D,2000.0,"['dp', 'games']",170
535,Tavas and Pashmaks,E,2500.0,"['geometry', 'math']",541
535,Tavas and Malekas,D,2000.0,"['greedy', 'hashing', 'string suffix structures', 'strings']",2047
535,Tavas and Karafs,C,1500.0,"['binary search', 'math']",2673
535,Tavas and SaDDas,B,1000.0,"['bitmasks', 'brute force', 'implementation']",8368
535,Tavas and Nafas,A,500.0,['implementation'],7836
534,Simplified Nonogram,F,3000.0,"['bitmasks', 'dp', 'hashing', 'meet-in-the-middle']",274
534,Berland Local Positioning System,E,2500.0,"['constructive algorithms', 'greedy', 'hashing', 'implementation']",263
534,Handshakes,D,2000.0,"['binary search', 'constructive algorithms', 'data structures', 'greedy']",1538
534,Polycarpus' Dice,C,1500.0,['math'],3080
534,Covered Path,B,1000.0,"['dp', 'greedy', 'math']",4934
534,Exam,A,500.0,"['constructive algorithms', 'implementation']",7626
533,Encoding,F,1500.0,"['hashing', 'string suffix structures', 'strings']",526
533,Correcting Mistakes,E,500.0,"['constructive algorithms', 'dp', 'greedy', 'hashing', 'strings', 'two pointers']",1304
533,Landmarks,D,3000.0,['data structures'],78
533,Board Game,C,250.0,"['games', 'greedy', 'implementation', 'math']",1424
533,Work Group,B,750.0,"['dfs and similar', 'dp', 'graphs', 'strings', 'trees']",1199
533,Berland Miners,A,3000.0,"['binary search', 'data structures', 'dfs and similar', 'greedy', 'trees']",128
530,Different variables,I,,['*special'],32
530,Points in triangle,H,,"['*special', 'geometry']",107
530,Levenshtein distance,G,,['*special'],77
530,Jumping frogs,F,,['*special'],81
530,Sum and product,E,,['*special'],241
530,Set subtraction,D,,['*special'],399
530,Diophantine equation,C,,['*special'],390
530,String inside out,B,,['*special'],503
530,Quadratic equation,A,,['*special'],616
529,Group Photo 2 (online mirror version),B,500.0,"['brute force', 'greedy', 'sortings']",636
528,Triangles 3000,E,2500.0,"['geometry', 'sortings']",101
528,Fuzzy Search,D,2000.0,"['bitmasks', 'brute force', 'fft']",787
527,Data Center Drama,E,2500.0,"['dfs and similar', 'graphs']",652
527,Clique Problem,D,2000.0,"['data structures', 'dp', 'greedy', 'implementation', 'sortings']",2669
527,Glass Carving,C,1500.0,"['binary search', 'data structures', 'implementation']",3963
527,Error Correct System,B,1000.0,['greedy'],3007
527,Playing with Paper,A,500.0,"['implementation', 'math']",9342
526,Spiders Evil Plan,G,3000.0,"['greedy', 'trees']",76
526,Pudding Monsters,F,3000.0,"['data structures', 'divide and conquer']",364
526,Transmitting Levels,E,2250.0,"['dp', 'implementation']",665
526,Om Nom and Necklace,D,1750.0,"['hashing', 'string suffix structures', 'strings']",1020
526,Om Nom and Candies,C,1250.0,"['brute force', 'greedy', 'math']",1766
526,Om Nom and Dark Park,B,500.0,"['dfs and similar', 'greedy', 'implementation']",3523
526,King of Thieves,A,500.0,"['brute force', 'implementation']",4014
525,Anya and Cubes,E,3000.0,"['binary search', 'bitmasks', 'brute force', 'dp', 'meet-in-the-middle']",1234
525,Arthur and Walls,D,3000.0,"['data structures', 'greedy']",974
525,Ilya and Sticks,C,1000.0,"['greedy', 'sortings']",4068
525,Pasha and String,B,750.0,['greedy'],5136
525,Vitaliy and Pie,A,250.0,"['greedy', 'hashing']",6710
524,And Yet Another Bracket Sequence,F,3000.0,"['data structures', 'hashing', 'string suffix structures', 'strings']",271
524,Rooks and Rectangles,E,1750.0,['data structures'],719
524,Social Network,D,1250.0,"['greedy', 'two pointers']",803
524,The Art of Dealing with ATM,C,1000.0,"['binary search', 'sortings']",1610
524,Фото на память - 2 (round version),B,500.0,"['dp', 'greedy']",1205
524,"Возможно, вы знаете этих людей?",A,500.0,['implementation'],1256
523,Statistics of Recompressing Videos,D,2000.0,"['data structures', 'implementation']",1303
523,Name Quest,C,1500.0,['greedy'],1847
523,Mean Requests,B,1000.0,['implementation'],865
523,"Rotate, Flip and Zoom",A,500.0,['implementation'],2114
522,Closest Equals,D,2000.0,"['*special', 'data structures']",1249
522,Chicken or Fish?,C,1500.0,['greedy'],616
522,Photo to Remember,B,1000.0,"['*special', 'data structures', 'dp', 'implementation']",4289
522,Reposts,A,500.0,"['*special', 'dfs and similar', 'dp', 'graphs', 'trees']",5731
521,Cycling City,E,2500.0,"['dfs and similar', 'graphs']",168
521,Shop,D,2000.0,['greedy'],364
520,Pluses everywhere,E,2500.0,"['combinatorics', 'dp', 'math', 'number theory']",1124
520,Cubes,D,2000.0,"['games', 'greedy', 'implementation']",1213
520,DNA Alignment,C,1500.0,"['math', 'strings']",3123
520,Two Buttons,B,1000.0,"['dfs and similar', 'graphs', 'greedy', 'implementation', 'math', 'shortest paths']",12606
520,Pangram,A,500.0,"['implementation', 'strings']",17900
519,A and B and Lecture Rooms,E,2500.0,"['binary search', 'data structures', 'dfs and similar', 'dp', 'trees']",2148
519,A and B and Interesting Substrings,D,2000.0,"['data structures', 'dp', 'two pointers']",3433
519,A and B and Team Training,C,1500.0,"['greedy', 'implementation', 'math', 'number theory']",9602
519,A and B and Compilation Errors,B,1000.0,"['data structures', 'implementation']",13480
519,A and B and Chess,A,500.0,['implementation'],11857
518,Pasha and Pipe,F,2500.0,"['binary search', 'brute force', 'combinatorics', 'dp', 'implementation']",259
518,Arthur and Questions,E,2500.0,"['greedy', 'implementation', 'ternary search']",706
518,Ilya and Escalator,D,2000.0,"['combinatorics', 'dp', 'probabilities']",3285
518,Anya and Smartphone,C,1500.0,"['constructive algorithms', 'data structures', 'implementation']",4311
518,Tanya and Postcard,B,1000.0,"['implementation', 'strings']",4582
518,Vitaly and Strings,A,500.0,['strings'],5448
516,Drazil and His Happy Friends,E,3000.0,"['math', 'number theory']",85
516,Drazil and Morning Exercise,D,3000.0,"['dfs and similar', 'dp', 'dsu', 'trees', 'two pointers']",314
515,Drazil and Park,E,3000.0,['data structures'],1019
515,Drazil and Tiles,D,3000.0,"['constructive algorithms', 'greedy']",1994
515,Drazil and Factorial,C,1000.0,"['greedy', 'math', 'sortings']",9397
515,Drazil and His Happy Friends,B,1000.0,"['brute force', 'dsu', 'meet-in-the-middle', 'number theory']",4863
515,Drazil and Date,A,500.0,['math'],10506
514,Darth Vader and Tree,E,2500.0,"['dp', 'matrices']",749
514,R2D2 and Droid Army,D,2000.0,"['binary search', 'data structures', 'two pointers']",1639
514,Watto and Mechanism,C,2000.0,"['binary search', 'data structures', 'hashing', 'string suffix structures', 'strings']",2920
514,Han Solo and Lazer Gun,B,1000.0,"['brute force', 'data structures', 'geometry', 'implementation', 'math']",7879
514,Chewbaсca and Number,A,500.0,"['greedy', 'implementation']",10884
513,Inversions problem,G3,16.0,['dp'],85
513,Inversions problem,G2,5.0,"['dp', 'probabilities']",405
513,Inversions problem,G1,3.0,"['brute force', 'dfs and similar', 'dp', 'meet-in-the-middle']",1480
513,Scaygerboss,F2,6.0,['flows'],166
513,Scaygerboss,F1,14.0,['flows'],172
513,Subarray Cuts,E2,12.0,['dp'],261
513,Subarray Cuts,E1,9.0,['dp'],285
513,Constrained Tree,D2,8.0,"['constructive algorithms', 'data structures']",276
513,Constrained Tree,D1,9.0,['dfs and similar'],352
513,Second price auction,C,8.0,"['bitmasks', 'probabilities']",1201
513,Permutations,B2,4.0,"['bitmasks', 'divide and conquer', 'math']",2137
513,Permutations,B1,3.0,['brute force'],3146
513,Game,A,3.0,"['constructive algorithms', 'math']",11838
512,Fox And Polygon,E,2250.0,"['constructive algorithms', 'divide and conquer']",155
512,Fox And Travelling,D,2250.0,"['dp', 'trees']",224
510,Fox And Dinner,E,2500.0,['flows'],1182
510,Fox And Jumping,D,2000.0,"['bitmasks', 'brute force', 'dp', 'math']",2604
510,Fox And Names,C,1500.0,"['dfs and similar', 'graphs', 'sortings']",5492
510,Fox And Two Dots,B,1000.0,['dfs and similar'],5883
510,Fox And Snake,A,500.0,['implementation'],17205
509,Progress Monitoring,F,,['dp'],479
509,Pretty Song,E,,"['math', 'strings']",1349
509,Restoring Numbers,D,,"['constructive algorithms', 'math']",539
509,Sums of Digits,C,,"['dp', 'greedy', 'implementation']",1370
509,Painting Pebbles,B,,"['constructive algorithms', 'greedy', 'implementation']",5117
509,Maximum in Table,A,,"['brute force', 'implementation']",13221
508,Arthur and Brackets,E,2500.0,"['dp', 'greedy']",979
508,Tanya and Password,D,2000.0,"['dfs and similar', 'graphs']",1158
508,Anya and Ghosts,C,1500.0,['greedy'],3139
508,Anton and currency you all know,B,1000.0,['greedy'],8452
508,Pasha and Pixels,A,500.0,['brute force'],5725
507,Breaking Good,E,2500.0,"['dfs and similar', 'dp', 'graphs', 'shortest paths']",1424
507,The Maths Lecture,D,2000.0,"['dp', 'implementation']",983
507,Guess Your Way Out!,C,1500.0,"['implementation', 'math']",2856
507,Amr and Pins,B,1000.0,"['geometry', 'math']",8861
507,Amr and Music,A,500.0,"['greedy', 'implementation', 'sortings']",9120
506,Mr. Kitayuta's Gift,E,2500.0,"['combinatorics', 'dp', 'matrices', 'strings']",140
506,Mr. Kitayuta's Colorful Graph,D,1750.0,"['brute force', 'dfs and similar', 'dsu']",851
505,Mr. Kitayuta vs. Bamboos,E,2750.0,"['binary search', 'greedy']",230
505,Mr. Kitayuta's Technology,D,2000.0,['dfs and similar'],1270
505,"Mr. Kitayuta, the Treasure Hunter",C,1500.0,"['dfs and similar', 'dp', 'two pointers']",2866
505,Mr. Kitayuta's Colorful Graph,B,1000.0,"['dfs and similar', 'dp', 'dsu', 'graphs']",4578
505,Mr. Kitayuta's Gift,A,500.0,"['brute force', 'implementation', 'strings']",4856
504,Misha and LCP on Tree,E,3000.0,"['binary search', 'dfs and similar', 'hashing', 'string suffix structures', 'trees']",132
504,Misha and XOR,D,2500.0,['bitmasks'],197
501,Misha and Palindrome Degree,E,3000.0,"['binary search', 'combinatorics', 'implementation']",507
501,Misha and Permutations Summation,D,3000.0,['data structures'],1377
501,Misha and Forest,C,1500.0,"['constructive algorithms', 'data structures', 'greedy', 'sortings', 'trees']",3532
501,Misha and Changing Handles,B,500.0,"['data structures', 'dsu', 'strings']",6348
501,Contest,A,500.0,['implementation'],8995
500,New Year Running,G,3500.0,"['number theory', 'trees']",56
500,New Year Shopping,F,2750.0,"['divide and conquer', 'dp']",302
500,New Year Domino,E,2750.0,"['data structures', 'dp', 'dsu']",882
500,New Year Santa Network,D,1500.0,"['combinatorics', 'dfs and similar', 'graphs', 'trees']",2174
500,New Year Book Reading,C,1000.0,"['constructive algorithms', 'greedy', 'implementation', 'math']",4381
500,New Year Permutation,B,1000.0,"['dfs and similar', 'dsu', 'graphs', 'greedy', 'math', 'sortings']",5117
500,New Year Transportation,A,500.0,"['dfs and similar', 'graphs', 'implementation']",17293
499,Lecture,B,500.0,['strings'],11590
499,Watching a movie,A,500.0,['implementation'],7414
498,Stairs and Lines,E,2500.0,"['dp', 'matrices']",224
498,Traffic Jams in the Land,D,2000.0,"['data structures', 'dp', 'number theory']",619
498,Array and Operations,C,1000.0,"['flows', 'graph matchings', 'number theory']",1511
498,Name That Tune,B,2000.0,"['dp', 'probabilities', 'two pointers']",733
498,Crazy Town,A,500.0,['geometry'],4255
497,Subsequences Return,E,2500.0,"['dp', 'matrices']",128
497,Gears,D,2000.0,"['brute force', 'geometry', 'math']",139
496,Distributing Parts ,E,2250.0,"['greedy', 'sortings']",1110
496,Tennis Game,D,2250.0,['binary search'],2057
496,Removing Columns,C,1750.0,"['brute force', 'constructive algorithms', 'implementation']",4590
496,Secret Combination,B,1000.0,"['brute force', 'constructive algorithms', 'implementation']",3624
496,Minimum Difficulty,A,500.0,"['brute force', 'implementation', 'math']",8279
495,Modular Equations,B,1000.0,['math'],3502
495,Digital Counter,A,500.0,['implementation'],5669
494,Sharti,E,2500.0,['games'],78
494,Birthday,D,1750.0,"['data structures', 'dfs and similar', 'dp', 'trees']",329
494,Helping People,C,1750.0,"['dp', 'probabilities']",355
494,Obsessive String,B,1000.0,"['dp', 'strings']",1551
494,Treasure,A,500.0,['greedy'],3996
493,Vasya and Polynomial,E,3000.0,['math'],319
493,Vasya and Chess,D,1500.0,"['constructive algorithms', 'games']",4439
493,Vasya and Basketball,C,2000.0,"['binary search', 'brute force', 'data structures', 'implementation', 'sortings', 'two pointers']",3622
493,Vasya and Wrestling,B,1000.0,['implementation'],5391
493,Vasya and Football,A,500.0,['implementation'],4738
492,Vanya and Field,E,2500.0,['math'],1179
492,Vanya and Computer Game,D,2000.0,"['binary search', 'implementation', 'math', 'sortings']",2319
492,Vanya and Exams,C,1500.0,"['greedy', 'sortings']",5805
492,Vanya and Lanterns,B,1000.0,"['binary search', 'math', 'sortings']",16636
492,Vanya and Cubes,A,500.0,['implementation'],14442
491,Deciphering,C,1500.0,"['flows', 'graph matchings']",186
491,New York Hotel,B,1000.0,"['greedy', 'math']",276
491,Up the hill,A,500.0,['implementation'],953
490,Treeland Tour,F,2500.0,"['data structures', 'dfs and similar', 'dp', 'trees']",734
490,Restoring Increasing Sequence,E,2000.0,"['binary search', 'brute force', 'greedy', 'implementation']",1104
490,Chocolate,D,2000.0,"['brute force', 'dfs and similar', 'math', 'meet-in-the-middle', 'number theory']",1564
490,Hacking Cypher,C,1500.0,"['brute force', 'math', 'strings']",4271
490,Queue,B,1000.0,"['dsu', 'implementation']",3746
490,Team Olympiad,A,500.0,"['greedy', 'implementation', 'sortings']",13578
489,Special Matrices,F,2500.0,"['combinatorics', 'dp']",1127
489,Hiking,E,2500.0,"['binary search', 'dp']",575
489,Unbearable Controversy of Being,D,2000.0,"['brute force', 'combinatorics', 'dfs and similar', 'graphs']",3737
489,Given Length and Sum of Digits...,C,1500.0,"['dp', 'greedy', 'implementation']",14277
489,BerSU Ball,B,1000.0,"['dfs and similar', 'dp', 'graph matchings', 'greedy', 'sortings', 'two pointers']",12981
489,SwapSort,A,500.0,"['implementation', 'sortings']",5587
488,Candy Boxes,B,1500.0,"['brute force', 'constructive algorithms']",1632
488,Giga Tower,A,500.0,['brute force'],7291
487,Tourists,E,2500.0,"['data structures', 'dfs and similar', 'graphs', 'trees']",280
487,Conveyor Belts,D,2000.0,['data structures'],430
487,Prefix Product Sequence,C,1500.0,"['constructive algorithms', 'number theory']",1128
487,Strip,B,1500.0,"['binary search', 'data structures', 'dp', 'two pointers']",1791
487,Fight the Monster,A,500.0,"['binary search', 'brute force', 'implementation']",2518
486,LIS of Sequence,E,2500.0,"['data structures', 'dp', 'greedy', 'hashing', 'math']",958
486,Valid Sets,D,2000.0,"['dfs and similar', 'dp', 'math', 'trees']",1846
486,Palindrome Transformation,C,1500.0,"['greedy', 'implementation']",5038
486,OR in Matrix,B,1000.0,"['greedy', 'hashing', 'implementation']",6040
486,Calculating Function,A,500.0,"['implementation', 'math']",21877
485,Valuable Resources,B,500.0,"['brute force', 'greedy']",4842
485,Factory,A,1000.0,"['implementation', 'math', 'matrices']",4731
484,Sign on Fence,E,3000.0,"['binary search', 'constructive algorithms', 'data structures']",727
484,Kindergarten,D,2000.0,"['data structures', 'dp', 'greedy']",1165
484,Strange Sorting,C,3000.0,"['implementation', 'math']",357
484,Maximum Value,B,1000.0,"['binary search', 'math', 'sortings', 'two pointers']",3227
484,Bits,A,500.0,"['bitmasks', 'constructive algorithms']",5090
483,Friends and Presents,B,1000.0,"['binary search', 'math']",2563
483,Counterexample ,A,500.0,"['brute force', 'implementation']",7755
482,ELCA,E,2500.0,"['data structures', 'trees']",76
482,Random Function and Tree,D,2000.0,"['combinatorics', 'dp', 'trees']",214
482,Game with Strings,C,1500.0,"['bitmasks', 'dp', 'probabilities']",489
482,Interesting Array,B,1500.0,"['constructive algorithms', 'data structures', 'trees']",2898
482,Diverse Permutation,A,500.0,"['constructive algorithms', 'greedy']",6198
480,Parking Lot,E,2500.0,"['data structures', 'divide and conquer']",233
480,Parcels,D,2000.0,"['dp', 'graphs']",318
479,Riding in a Lift,E,2500.0,['dp'],2747
479,Long Jumps,D,2000.0,"['binary search', 'greedy', 'implementation']",3267
479,Exams,C,1500.0,"['greedy', 'sortings']",9837
479,Towers,B,1000.0,"['brute force', 'greedy', 'implementation', 'sortings']",4242
479,Expression,A,500.0,"['brute force', 'math']",23031
478,Wavy numbers,E,2500.0,"['brute force', 'dfs and similar', 'meet-in-the-middle', 'sortings']",111
478,Red-Green Towers,D,2000.0,['dp'],2559
478,Table Decorations,C,1500.0,['greedy'],6630
478,Random Teams,B,1000.0,"['combinatorics', 'constructive algorithms', 'greedy', 'math']",11433
478,Initial Bet,A,500.0,['implementation'],13142
477,Dreamoon and Notepad,E,3000.0,['data structures'],45
477,Dreamoon and Binary,D,2000.0,"['dp', 'strings']",274
476,Dreamoon and Strings,E,2500.0,"['dp', 'strings']",1217
476,Dreamoon and Sets,D,2000.0,"['constructive algorithms', 'greedy', 'math']",2457
476,Dreamoon and Sums,C,1500.0,['math'],3878
476,Dreamoon and WiFi,B,1500.0,"['bitmasks', 'brute force', 'combinatorics', 'dp', 'math', 'probabilities']",9130
476,Dreamoon and Stairs,A,500.0,"['implementation', 'math']",13240
475,Meta-universe,F,2500.0,['data structures'],105
475,Strongly Connected City 2,E,2500.0,['dfs and similar'],185
475,CGCDSSQ,D,2000.0,"['brute force', 'data structures', 'math']",1465
475,Kamal-ol-molk's Painting,C,1500.0,"['brute force', 'constructive algorithms', 'greedy']",666
475,Strongly Connected City,B,1000.0,"['brute force', 'dfs and similar', 'graphs', 'implementation']",4485
475,Bayan Bus,A,500.0,['implementation'],3888
474,Ant colony,F,3000.0,"['data structures', 'number theory']",2139
474,Pillars,E,3000.0,"['binary search', 'data structures', 'dp', 'sortings', 'trees']",1339
474,Flowers,D,2000.0,['dp'],7960
474,Captain Marmot,C,1500.0,"['brute force', 'geometry']",1993
474,Worms,B,1000.0,"['binary search', 'implementation']",12683
474,Keyboard,A,500.0,['implementation'],13149
472,Design Tutorial: Increase the Constraints,G,3500.0,"['bitmasks', 'data structures', 'fft']",174
472,Design Tutorial: Change the Goal,F,3000.0,"['constructive algorithms', 'math', 'matrices']",169
472,Design Tutorial: Learn from a Game,E,3000.0,"['constructive algorithms', 'implementation']",91
472,Design Tutorial: Inverse the Problem,D,2000.0,"['dfs and similar', 'dsu', 'shortest paths', 'trees']",2481
472,Design Tutorial: Make It Nondeterministic,C,1500.0,['greedy'],5198
472,Design Tutorial: Learn from Life,B,1000.0,[],6110
472,Design Tutorial: Learn from Math,A,500.0,"['math', 'number theory']",18293
471,MUH and Lots and Lots of Segments,E,2500.0,"['data structures', 'dsu']",40
471,MUH and Cube Walls,D,2000.0,"['string suffix structures', 'strings']",2541
471,MUH and House of Cards,C,2000.0,"['binary search', 'brute force', 'greedy', 'math']",2842
471,MUH and Important Things,B,1000.0,['sortings'],4676
471,MUH and Sticks,A,500.0,['implementation'],9365
470,Array Sorting,H,,['*special'],113
470,Hamming Distance,G,,['*special'],77
470,Pairwise Sums,F,,['*special'],84
470,Chessboard,E,,['*special'],166
470,Caesar Cipher,D,,['*special'],127
470,Eval,C,,['*special'],136
470,Hexakosioihexekontahexaphobia,B,,['*special'],230
470,Crystal Ball Sequence,A,,"['*special', 'implementation']",463
469,Chat Online,B,1000.0,['implementation'],5393
469,I Wanna Be the Guy,A,500.0,"['greedy', 'implementation']",19944
468,Permanent,E,2500.0,"['dp', 'graph matchings', 'math', 'meet-in-the-middle']",60
468,Tree,D,2000.0,['graph matchings'],137
468,Hack it!,C,1500.0,"['binary search', 'constructive algorithms', 'math']",583
468,Two Sets,B,1000.0,"['2-sat', 'dfs and similar', 'dsu', 'graph matchings', 'greedy']",2184
468,24 Game,A,500.0,"['constructive algorithms', 'greedy', 'math']",4976
467,Alex and Complicated Task,E,2500.0,"['data structures', 'dp', 'greedy']",432
467,Fedor and Essay,D,2000.0,"['dfs and similar', 'dp', 'graphs', 'hashing', 'strings']",1040
467,George and Job,C,1500.0,"['dp', 'implementation']",5593
467,Fedor and New Game,B,1000.0,"['bitmasks', 'brute force', 'constructive algorithms', 'implementation']",12369
467,George and Accommodation,A,500.0,['implementation'],25794
466,Information Graph,E,2500.0,"['dfs and similar', 'dsu', 'graphs', 'trees']",969
466,Increase Sequence,D,2000.0,"['combinatorics', 'dp']",1355
466,Number of Ways,C,1500.0,"['binary search', 'brute force', 'data structures', 'dp', 'two pointers']",11370
466,Wonder Room,B,1000.0,"['brute force', 'math']",2629
466,Cheap Travel,A,500.0,['implementation'],15219
465,Inbox (100500),B,1000.0,['implementation'],6525
465,inc ARG,A,500.0,['implementation'],6900
464,The Classic Problem,E,2500.0,"['data structures', 'graphs', 'shortest paths']",262
464,World of Darkraft - 2,D,2000.0,"['dp', 'probabilities']",323
464,Substitutes in Number,C,1500.0,['dp'],1207
464,Restore Cube ,B,1500.0,"['brute force', 'geometry']",1343
464,No to Palindromes!,A,500.0,"['greedy', 'strings']",3708
463,Caisa and Tree,E,2500.0,"['brute force', 'dfs and similar', 'trees']",870
463,Gargari and Permutations,D,2000.0,"['dfs and similar', 'dp', 'graphs']",2837
463,Gargari and Bishops,C,1500.0,"['greedy', 'hashing', 'implementation']",4130
463,Caisa and Pylons,B,1000.0,['math'],9066
463,Caisa and Sugar,A,500.0,['implementation'],6517
